filepath,class_name,label,is_augmented
dataset_procesado\con_augmentacion\normal\269_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\270_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\270_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\270_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\270_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\270_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\270_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\271_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\271_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\271_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\271_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\271_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\271_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\272_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\272_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\272_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\272_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\272_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\272_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\273_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\273_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\273_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\273_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\273_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\273_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\274_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\274_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\274_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\274_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\274_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\274_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\275_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\275_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\275_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\275_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\275_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\275_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\276_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\276_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\276_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\276_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\276_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\276_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\277_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\277_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\277_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\277_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\277_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\277_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\278_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\278_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\278_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\278_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\278_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\278_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\279_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\279_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\279_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\279_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\279_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\279_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\280_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\280_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\280_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\280_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\280_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\280_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\281_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\281_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\281_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\281_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\281_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\281_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\282_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\282_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\282_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\282_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\282_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\282_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\283_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\283_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\283_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\283_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\283_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\283_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\284_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\284_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\284_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\284_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\284_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\284_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\285_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\285_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\285_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\285_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\285_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\285_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\286_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\286_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\286_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\286_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\286_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\286_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\287_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\287_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\287_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\287_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\287_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\287_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\288_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\288_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\288_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\288_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\288_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\288_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\289_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\289_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\289_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\289_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\289_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\289_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\290_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\290_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\290_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\290_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\290_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\290_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\291_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\291_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\291_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\291_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\291_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\291_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\292_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\292_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\292_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\292_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\292_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\292_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\293_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\293_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\293_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\293_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\293_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\293_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\294_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\294_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\294_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\294_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\294_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\294_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\295_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\295_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\295_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\295_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\295_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\295_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\296_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\296_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\296_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\296_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\296_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\296_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\297_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\297_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\297_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\297_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\297_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\297_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\298_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\298_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\298_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\298_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\298_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\298_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\299_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\299_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\299_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\299_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\299_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\299_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\300_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\300_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\300_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\300_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\300_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\300_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\301_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\301_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\301_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\301_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\301_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\301_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\302_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\302_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\302_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\302_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\302_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\302_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\303_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\303_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\303_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\303_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\303_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\303_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\304_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\304_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\304_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\304_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\304_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\304_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\305_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\305_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\305_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\305_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\305_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\305_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\306_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\306_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\306_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\306_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\306_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\306_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\307_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\307_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\307_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\307_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\307_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\307_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\308_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\308_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\308_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\308_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\308_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\308_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\309_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\309_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\309_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\309_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\309_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\309_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\310_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\310_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\310_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\310_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\310_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\310_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\311_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\311_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\311_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\311_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\311_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\311_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\312_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\312_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\312_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\312_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\312_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\312_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\313_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\313_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\313_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\313_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\313_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\313_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\314_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\314_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\314_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\314_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\314_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\314_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\315_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\315_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\315_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\315_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\315_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\315_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\316_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\316_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\316_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\316_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\316_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\316_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\317_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\317_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\317_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\317_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\317_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\317_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\318_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\318_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\318_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\318_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\318_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\318_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\319_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\319_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\319_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\319_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\319_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\319_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\320_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\320_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\320_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\320_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\320_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\320_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\321_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\321_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\321_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\321_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\321_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\321_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\322_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\322_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\322_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\322_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\322_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\322_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\323_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\323_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\323_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\323_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\323_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\323_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\324_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\324_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\324_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\324_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\324_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\324_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\325_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\325_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\325_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\325_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\325_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\325_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\326_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\326_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\326_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\326_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\326_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\326_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\327_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\327_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\327_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\327_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\327_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\327_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\328_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\328_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\328_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\328_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\328_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\328_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\329_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\329_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\329_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\329_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\329_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\329_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\330_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\330_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\330_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\330_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\330_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\330_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\331_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\331_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\331_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\331_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\331_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\331_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\332_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\332_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\332_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\332_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\332_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\332_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\333_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\333_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\333_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\333_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\333_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\333_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\334_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\334_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\334_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\334_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\334_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\334_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\335_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\335_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\335_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\335_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\335_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\335_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\336_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\336_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\336_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\336_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\336_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\336_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\337_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\337_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\337_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\337_aug04.png,normal,0,True
dataset_procesado\con_augmentacion\normal\337_aug05.png,normal,0,True
dataset_procesado\con_augmentacion\normal\337_orig.png,normal,0,False
dataset_procesado\con_augmentacion\normal\338_aug01.png,normal,0,True
dataset_procesado\con_augmentacion\normal\338_aug02.png,normal,0,True
dataset_procesado\con_augmentacion\normal\338_aug03.png,normal,0,True
dataset_procesado\con_augmentacion\normal\338_aug04.png,normal,0,True
